Country,Country Code,Year,Budget Deficit/Surplus,Capital Expenditure,Consumer Price Index (CPI),Defence Expenditure,Education Expenditure,Expenditure,Exports,Food Inflation,Food Inflation YoY,GDP Growth Rate,GDP per Capita,GDP per capita,Government Debt,Health Expenditure,Imports,Inflation Rate,Interest Rate,Labour Force,Nominal GDP,Population,Real GDP,Revenue,Tax Revenue,Unemployment Rate,Value Added Tax (VAT)
Egypt,EGY,1984.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,9.75,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,31.6,18970215.0,1518.78,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1985.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.79,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,37.3,18970215.0,1606.74,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1986.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,4.74,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,44.1,18970215.0,1682.97,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1987.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,3.48,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,51.5,18970215.0,1741.61,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1988.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.39,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,61.6,18970215.0,1835.43,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1989.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.11,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,77.0,18970215.0,1929.26,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1990.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.78,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,95.8,18970215.0,2040.68,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1991.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,1.15,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,112.5,18970215.0,2064.13,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1992.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,4.26,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,139.1,18970215.0,2152.09,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1993.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,3.0,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,155.2,18970215.0,2216.6,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1994.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,3.97,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,175.0,18970215.0,2304.56,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1995.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,4.58,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,204.0,18970215.0,2410.11,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1996.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.11,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,229.4,18970215.0,2533.25,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1997.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.32,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,265.9,18970215.0,2668.12,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1998.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,4.18,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,287.4,18970215.0,2779.54,66418.5,30265.0,9.0,197008.575
Egypt,EGY,1999.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.91,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,307.6,18970215.0,2943.73,66418.5,30265.0,9.0,197008.575
Egypt,EGY,2000.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.58,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.942857142857141,18560025.0,340.1,18970215.0,3107.92,66418.5,30265.0,9.0,197008.575
Egypt,EGY,2001.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,3.4,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.2916666666666665,10.942857142857141,18560025.0,183.96666666666667,18970215.0,1617.96,66418.5,30265.0,9.0,197008.575
Egypt,EGY,2002.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,3.0,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.725,10.942857142857141,18560025.0,155.28,18970215.0,1326.782,66418.5,30265.0,9.0,197008.575
Egypt,EGY,2003.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,3.5700000000000003,2453.16,70163.0,19142.033333333333,8585.0,7297.3,4.216666666666667,10.942857142857141,18560025.0,172.14000000000001,18970215.0,1372.326,66418.5,30265.0,9.0,197008.575
Egypt,EGY,2004.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,4.061999999999999,2453.16,70163.0,19142.033333333333,8585.0,7297.3,13.708333333333334,10.942857142857141,18560025.0,200.38,18970215.0,1428.234,66418.5,30265.0,9.0,197008.575
Egypt,EGY,2005.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.374,2453.16,70163.0,18637.879999999997,8585.0,7297.3,4.8500000000000005,10.942857142857141,18560025.0,221.82,18970215.0,1500.458,66418.5,30265.0,9.0,197008.575
Egypt,EGY,2006.0,-6029.5,2611.3,145.85833333333332,6085.0,11701.0,68550.5,7800.139999999999,7.283333333333334,7.016666666666667,6.970000000000001,2453.16,70163.0,18671.32,8585.0,12742.380000000001,7.608333333333333,10.942857142857141,18560025.0,260.7,18970215.0,1604.444,66418.5,30265.0,9.0,197008.575
Egypt,EGY,2007.0,-39519.8,2611.3,140.11666666666667,12435.0,11701.0,158087.4,9294.42,7.283333333333334,7.016666666666667,7.258,2453.16,70163.0,19912.859999999997,8585.0,16712.739999999998,9.433333333333334,10.942857142857141,18560025.0,312.44,18970215.0,1719.9240000000002,128574.4,71242.2,9.0,197008.575
Egypt,EGY,2008.0,-49825.6,2611.3,121.49166666666667,13795.8,11701.0,207988.2,11840.960000000001,7.283333333333334,7.016666666666667,6.26,2453.16,70163.0,23378.559999999998,8585.0,21878.84,18.175,10.942857142857141,18560025.0,374.46,18970215.0,1832.94,164589.2,92074.0,9.0,197008.575
Egypt,EGY,2009.0,-59976.4,2611.3,117.86,15691.8,11701.0,241052.2,9651.640000000001,7.283333333333334,7.016666666666667,4.64,2453.16,70163.0,25733.52,8585.0,19181.3,11.924999999999999,10.942857142857141,18560025.0,433.2,18970215.0,1918.1739999999998,183842.2,105275.8,9.0,197008.575
Egypt,EGY,2010.0,-77000.6,2611.3,105.10000000000001,17531.2,11701.0,262628.0,9779.46,7.283333333333334,7.016666666666667,5.446,2453.16,70163.0,26251.340000000004,8585.0,20338.120000000003,11.416666666666666,10.942857142857141,18560025.0,502.82,18970215.0,2020.55,188083.0,110376.8,9.0,197008.575
Egypt,EGY,2011.0,-97362.684,2611.3,115.66666666666667,18589.06,11701.0,291826.46400000004,10981.17,7.283333333333334,7.016666666666667,-0.31200000000000006,2453.16,70163.0,26544.340000000004,8585.0,22110.620000000003,10.133333333333333,11.033333333333333,18560025.0,577.5,18970215.0,2029.7580000000003,192214.646,120618.0,12.0,197008.575
Egypt,EGY,2012.0,-120212.8,2611.3,123.89999999999999,18244.6,11701.0,353810.0,10032.740000000002,7.283333333333334,7.016666666666667,3.178,2453.16,70163.0,25658.06,8585.0,23807.579999999998,7.166666666666667,12.0,18560025.0,688.6600000000001,18970215.0,2086.728,233223.8,139670.8,12.7,197008.575
Egypt,EGY,2013.0,-166028.0,2611.3,135.64166666666668,20190.0,11701.0,426940.0,10693.179999999998,7.283333333333334,7.016666666666667,1.786,2453.16,70163.0,28306.659999999996,8585.0,22739.98,9.450000000000001,12.291666666666666,18560025.0,773.28,18970215.0,2126.934,264667.8,160378.8,13.2,197008.575
Egypt,EGY,2014.0,-177531.6,2611.3,149.31666666666666,22888.2,11701.0,495099.6,10258.259999999998,7.283333333333334,7.016666666666667,4.473999999999999,2453.16,70163.0,28022.8,8585.0,24926.54,10.075000000000001,11.708333333333334,18560025.0,888.14,18970215.0,2210.1279999999997,328816.2,170951.4,13.0,197008.575
Egypt,EGY,2015.0,-208310.6,2611.3,164.79999999999998,28852.0,11701.0,548960.6,8255.2,7.283333333333334,7.016666666666667,4.0280000000000005,2453.16,70163.0,24619.620000000003,8585.0,23777.56,10.391666666666667,11.625,18560025.0,1003.5200000000001,18970215.0,2301.95,347437.4,203848.4,12.8,197008.575
Egypt,EGY,2016.0,-244653.0,2611.3,187.5583333333333,30854.0,11701.0,586805.0,7744.579999999999,7.283333333333334,7.016666666666667,3.97,2453.16,70163.0,24763.54,8585.0,23143.6,13.725,13.6,18560025.0,1159.16,18970215.0,2396.442,331741.0,282377.0,12.5,197008.575
Egypt,EGY,2017.0,-262640.4,2611.3,242.89166666666668,36937.0,11701.0,745910.4,9013.52,7.283333333333334,7.016666666666667,4.811999999999999,2453.16,70163.0,35401.1,8585.0,23771.56,29.616666666666664,18.175,18560025.0,1591.7800000000002,18970215.0,2506.55,485707.0,307782.0,11.8,197008.575
Egypt,EGY,2018.0,-335620.5,2611.3,277.875,46587.5,11701.0,1044122.25,10774.560000000001,7.283333333333334,7.016666666666667,5.398,2453.16,70163.0,46863.94,8585.0,25785.7,14.4,18.316666666666666,18560025.0,1965.9599999999998,18970215.0,2641.102,710061.0,490829.5,9.9,197008.575
Egypt,EGY,2019.0,-294175.0,2611.3,201.3125,43901.0,11701.0,1002802.4,11393.42,7.283333333333334,7.016666666666667,5.616,2453.16,70163.0,57732.86,8585.0,26497.68,9.383333333333333,16.116666666666667,18560025.0,2305.54,18970215.0,2788.8239999999996,699079.4,475201.8,7.9,197008.575
Egypt,EGY,2020.0,-298496.8,2611.3,108.04166666666667,47894.8,11701.0,1080306.6,10285.0,7.283333333333334,7.016666666666667,1.9140000000000001,2453.16,70163.0,69887.72,8585.0,24970.879999999997,5.058333333333334,11.366666666666667,18560025.0,2500.08,18970215.0,2858.226,749282.0,487653.8,7.9,197008.575
Egypt,EGY,2021.0,-332299.6,2611.3,113.66666666666667,56646.4,11701.0,1182490.8,13023.74,7.283333333333334,7.016666666666667,6.4,2453.16,70163.0,82695.2,8585.0,30349.440000000002,5.216666666666667,9.425,18560025.0,2777.92,18970215.0,3007.7560000000003,850960.6,553956.8,7.4,197008.575
Egypt,EGY,2022.0,-358205.4,2611.3,129.45833333333334,64397.8,11701.0,1325427.8,17725.64,7.283333333333334,7.016666666666667,4.720000000000001,2453.16,70163.0,82151.86,8585.0,33851.479999999996,13.816666666666668,10.583333333333334,18560025.0,3326.16,18970215.0,3170.3599999999997,980914.0,652221.4,7.24,197008.575
Egypt,EGY,2023.0,-522409.75,2611.3,153.55,75691.75,11701.0,1743937.0,14838.5,7.283333333333334,7.016666666666667,3.11,2453.16,70163.0,83529.38,8585.0,27923.74,33.791666666666664,17.758333333333333,18560025.0,4429.298,18970215.0,3275.6,1220435.25,885729.0,7.0200000000000005,197008.575
Egypt,EGY,2024.0,-522409.75,2611.3,153.55,75691.75,11701.0,1743937.0,8400.066666666666,7.283333333333334,7.016666666666667,2.31,2453.16,70163.0,80854.13333333333,8585.0,33078.075,28.4525,22.016666666666666,18560025.0,4429.298,18970215.0,3366.59,1220435.25,885729.0,6.5,197008.575
Egypt,EGY,2025.0,-522409.75,2611.3,153.55,75691.75,11701.0,1743937.0,8400.066666666666,7.283333333333334,7.016666666666667,2.31,2453.16,70163.0,80854.13333333333,8585.0,33078.075,16.0775,20.225,18560025.0,4429.298,18970215.0,3366.59,1220435.25,885729.0,6.5,197008.575
Ethiopia,ETH,2008.0,-30882.1,117145.7,99.5,6085.0,11701.0,230521.2,3300.1,11.2,7.016666666666667,11.4,396.0,70163.0,22276.203333333335,8585.0,13712.3,7.8,12.8,18560025.0,478900.0,80700000.0,475600.0,199639.1,165312.5,17.46,197008.575
Ethiopia,ETH,2010.0,-30882.1,117145.7,99.5,6085.0,11701.0,230521.2,3300.1,11.2,7.016666666666667,11.4,396.0,70163.0,22276.203333333335,8585.0,13712.3,7.9,12.8,18560025.0,478900.0,80700000.0,475600.0,199639.1,165312.5,17.46,197008.575
Ethiopia,ETH,2011.0,-30882.1,117145.7,99.5,6085.0,11701.0,230521.2,3300.1,11.2,7.016666666666667,11.4,396.0,70163.0,22276.203333333335,8585.0,13712.3,8.8,12.8,18560025.0,478900.0,80700000.0,475600.0,199639.1,165312.5,17.46,197008.575
Ethiopia,ETH,2012.0,-30882.1,117145.7,99.5,6085.0,11701.0,230521.2,3300.1,11.2,7.016666666666667,8.7,523.0,70163.0,22276.203333333335,8585.0,13712.3,9.1,12.8,18560025.0,519500.0,82700000.0,517000.0,199639.1,165312.5,17.46,197008.575
Ethiopia,ETH,2013.0,-30882.1,117145.7,99.5,6085.0,11701.0,230521.2,3300.1,11.2,7.016666666666667,9.9,559.0,70163.0,22276.203333333335,8585.0,13712.3,8.7,12.8,18560025.0,571700.0,84800000.0,568000.0,199639.1,165312.5,17.46,197008.575
Ethiopia,ETH,2014.0,-30882.1,117145.7,99.5,6085.0,11701.0,230521.2,3300.1,11.2,7.016666666666667,10.3,640.0,70163.0,22276.203333333335,8585.0,13712.3,8.5,12.8,18560025.0,630300.0,87000000.0,627000.0,199639.1,165312.5,17.46,197008.575
Ethiopia,ETH,2015.0,-30882.1,117145.7,99.5,6085.0,11701.0,230521.2,3019.1,11.2,7.016666666666667,10.4,725.0,70163.0,22276.203333333335,8585.0,16458.6,10.4,12.8,18560025.0,696500.0,89100000.0,692000.0,199639.1,165312.5,17.46,197008.575
Ethiopia,ETH,2016.0,-36073.4,144184.1,99.5,6085.0,11701.0,280892.8,6077.3,11.2,7.016666666666667,8.0,814.6,70163.0,22276.203333333335,8585.0,20552.1,9.7,12.8,18560025.0,1568097.5,91200000.0,1568097.5,244819.4,190519.7,17.46,197008.575
Ethiopia,ETH,2017.0,-59444.0,153023.5,99.5,6085.0,11701.0,329658.1,6257.2,7.2,7.016666666666667,10.1,875.8,70163.0,22276.203333333335,8585.0,19714.0,7.4,12.8,18560025.0,1832553.7,93400000.0,1717127.2,270214.1,210172.5,17.46,197008.575
Ethiopia,ETH,2018.0,-66643.2,143735.1,99.5,6085.0,11701.0,354205.3,7095.9,13.4,7.016666666666667,7.7,883.3,70163.0,22276.203333333335,8585.0,19707.4,14.6,13.5,18560025.0,2202372.7,95500000.0,1834066.5,287562.1,235229.5,17.46,197008.575
Ethiopia,ETH,2019.0,-68169.2,174949.1,99.5,6085.0,11701.0,413105.7,7694.9,13.1,7.016666666666667,9.0,983.1,70163.0,22276.203333333335,8585.0,20704.8,12.6,13.5,18560025.0,2696222.7,97600000.0,1982516.7,344936.5,268457.4,17.46,197008.575
Ethiopia,ETH,2020.0,-93277.4,207576.1,99.5,6085.0,11701.0,488243.2,7715.7,23.3,7.016666666666667,6.1,1079.4,70163.0,22276.203333333335,8585.0,18828.3,19.9,14.3,18560025.0,3374746.9,99750000.0,2109180.1,394965.8,311476.5,17.46,197008.575
Ethiopia,ETH,2021.0,-120118.5,235409.7,99.5,6085.0,11701.0,599006.7,8498.9,23.2,7.016666666666667,6.3,1091.7,70163.0,22276.203333333335,8585.0,19177.0,20.2,14.3,18560025.0,4341024.2,101900000.0,2227894.7,478888.1,388763.5,17.46,197008.575
Ethiopia,ETH,2022.0,-212345.4,262055.7,99.5,6085.0,11701.0,779099.0,10457.7,40.3,7.016666666666667,6.4,1217.8,70163.0,22276.203333333335,8585.0,23845.0,33.8,14.3,18560025.0,6157015.2,104100000.0,2346748.0,566753.6,477770.3,17.46,197008.575
Ethiopia,ETH,2023.0,-221184.9,355917.0,99.5,6085.0,11701.0,938771.6,10855.8,31.7,7.016666666666667,7.2,1548.7,70163.0,22276.203333333335,8585.0,23430.0,32.5,14.3,18560025.0,8723116.8,105700000.0,2501498.3,717586.7,593232.1,17.46,197008.575
Ethiopia,ETH,2024.0,-246950.7,467457.6,99.5,6085.0,11701.0,1120077.3,11763.6,28.1,7.016666666666667,8.1,1937.0,70163.0,22276.203333333335,8585.0,25128.0,26.6,14.3,18560025.0,11752138.0,108400000.0,2684525.0,873126.5,716172.2,17.46,197008.575
Ghana,GHA,1971.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,8.0,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1972.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,8.0,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1973.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,6.0,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1974.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,6.0,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1975.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,6.666666666666667,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1976.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,8.0,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1977.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,8.0,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1978.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,9.833333333333334,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1979.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,13.5,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1980.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,13.5,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1981.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,15.5,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1982.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,14.25,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1983.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,10.833333333333334,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1984.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,14.5,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1985.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,18.291666666666668,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1986.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,21.166666666666668,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1987.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,23.5,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1988.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,26.0,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1989.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,26.0,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1990.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,26.666666666666668,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1991.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,31.833333333333332,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1992.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,22.583333333333332,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1993.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,34.166666666666664,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1994.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,34.166666666666664,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1995.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,41.0,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1996.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,45.0,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
Ghana,GHA,1997.0,-356.34999999999997,2611.3,99.97500000000001,6085.0,11701.0,1745.3999999999999,318.6333333333334,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.203333333335,8585.0,574.0500000000001,11.65,45.0,18560025.0,7083.575,26430000.0,18176.6025,1389.0333333333335,461.3333333333333,17.46,197008.575
